vannamei,monodon,other_pen,macrobrchium
2.31594E+11,12429085936,23636802894,36829214751
2.70041E+11,27675648759,17408906058,18829553571
2.82661E+11,28380818742,16862776257,19686543056
2.80591E+11,25513025980,12956827601,30947753870
3.85306E+11,41014453721,17354838300,26630632102
4.93402E+11,28393223993,14830202797,37359353379
4.62188E+11,20411949957,17213212741,31394515555
2.87505E+11,17482164924,8163027365,44074330363
2.72997E+11,23073827605,8589947445,34040184888
6.54211E+11,15988652539,21470091461,31927182365
2.50181E+11,7991219936,10024113719,30381822764
4.563E+11,26584622832,12997192997,42134668997
3.40668E+11,20735070726,16774546153,24268088724
3.63767E+11,17169966998,32610136808,27245443152
3.69279E+11,25703582582,27419887964,23980508800
3.38159E+11,15686602353,13878088026,40398734120
2.12664E+11,16854748287,58018495881,35152251084
4.21832E+11,17847540286,17714901320,30913506148
4.86164E+11,19985242006,50557196990,29229163734
2.5083E+11,16963053819,16498752695,31553339991
3.71477E+11,15624162709,25299915031,34275440149
3.1371E+11,24020750824,31020916673,38648876292
3.53164E+11,16401661373,23538180823,28553956481
3.50987E+11,26248772673,29420569638,55176499917
3.32834E+11,33886528195,21050198489,32822482163
2.50945E+11,16722886522,11760221296,24584705299
3.01178E+11,38460763260,28150158298,38088669715
4.33724E+11,33405463896,16799102500,51100489571
4.75065E+11,24184930547,50704354608,32433041221
1.84496E+11,26154946085,23940155135,38578209724
4.02816E+11,30434016363,17253553280,35056656962
2.84365E+11,18636009675,45459992845,49218596700
4.04182E+11,27570254352,37924525496,26649464605
4.63352E+11,19969632821,21891671663,24503183647
4.98352E+11,22779676343,15011853649,36989347833
4.40895E+11,24361420830,12552522344,24169674358
2.78394E+11,20646129942,17653728105,20911247133
4.26649E+11,12031656377,23412177724,37603322838
3.78209E+11,15351826642,37191515929,41143764905
2.43672E+11,34685163178,12342134588,26988058746
3.20648E+11,20678751023,10774018333,33496708067
2.26423E+11,15636994121,29231495650,34031001731
3.07841E+11,36031416492,20995149556,24351172472
1.85011E+11,16885070804,17460814626,32134745842
2.17705E+11,21495792866,23355549528,38025199565
3.19472E+11,46062677083,51421126545,33711480277
2.30683E+11,14047026110,15535325490,25462018350
3.44695E+11,29350146667,18591908315,24243882788
4.50274E+11,23004799231,29793729563,24115327203
3.73092E+11,30586805212,9446505967,32982163336
2.99373E+11,13506531210,34104189644,32938096609
3.2669E+11,34606944153,18815002701,23565888525
3.6602E+11,14919638511,22400241590,27575926560
2.54899E+11,14786707956,7905589624,26642957960
3.40044E+11,33117232228,9089082622,25991161151
3.23211E+11,17505257873,29154151495,35112513737
2.75596E+11,24643238036,26931783753,35585181625
3.08503E+11,11720359284,28589365449,41958094212
4.31896E+11,15260884742,25734217744,23575259819
5.74429E+11,12884327145,51077384012,29645836238
2.0207E+11,19949831466,36392358542,52124288228
4.4436E+11,17703487294,30306545043,24536968946
2.79873E+11,17570536682,34189692284,20415567717
5.34394E+11,34103764235,21663836716,22155149557
4.71453E+11,31324475336,31748231335,27929132933
2.58806E+11,25418054297,15920764345,30910179111
4.54388E+11,9472895980,37472464667,25492438353
3.34088E+11,25339562290,20067502145,26307057964
3.75878E+11,24250869285,13959153898,22699210053
7.41202E+11,14736067172,22803134762,28415150232
3.55157E+11,16487538356,20670554178,30541581804
3.59004E+11,11491744684,21673104732,29090696538
2.79429E+11,27602414509,17870892306,28667262407
3.04233E+11,16897956587,36423307935,38145648558
2.85878E+11,27761807170,18148709370,30003794541
4.28629E+11,21714900143,13089657688,20293541314
3.37904E+11,16602827860,55741607596,20464352588
2.94714E+11,12350190353,63065621001,22439396268
4.83039E+11,17567703330,25393280074,42571410207
3.5226E+11,16925746695,25763186449,34440963963
4.29412E+11,17136047406,26813780106,42175157243
6.37727E+11,24866775482,36094856516,20403970601
1.98056E+11,15622335482,22000566098,37393660280
3.26249E+11,16061932681,21234288357,37997597114
3.60136E+11,16780358151,14336894309,21610712074
3.68987E+11,24730236068,41104756625,34202248607
3.28466E+11,22265266719,14165221100,22944698976
4.29842E+11,9787834076,10715440171,26620437770
2.97472E+11,27019556171,13505295543,25067251319
2.04498E+11,17227516230,34596733236,34492968391
3.88514E+11,33581626605,27023343641,20236565626
3.31758E+11,28134634655,29292753468,40834894429
2.6796E+11,38791109397,16188090550,42421226638
2.52716E+11,16731042037,20938482053,26322708474
4.63579E+11,28629143557,6501477721,44237007325
3.59386E+11,8349698562,26346055977,31762823990
4.00277E+11,18098333968,11174610051,47314536489
4.36636E+11,29425156984,6767681284,31669259440
3.61469E+11,27623118115,33665299416,24154356654
3.80963E+11,25237784039,11023462269,37257333602
2.45167E+11,12827645559,24506139140,39099423803
3.35145E+11,14914884657,17658669597,28152854753
5.12849E+11,14300743594,27510169622,18255767248
4.25971E+11,16379212162,21924479393,36914934780
2.97821E+11,23878517584,8265861923,25730595413
2.87363E+11,32785843182,20729431766,42370121672
3.78888E+11,16590064731,22458322801,36872415926
3.30434E+11,26498739713,14275235339,27654330700
2.28278E+11,20087325231,22235611323,40124224387
3.95208E+11,28433433250,14736100275,40138825129
3.19027E+11,31552696608,29179275267,31707395069
2.26061E+11,23509830526,29218690535,46958865426
3.50281E+11,22388381236,25661106168,22833239718
5.55397E+11,19632199526,18754966946,20877479439
5.17689E+11,9358877496,11151763668,20844882397
3.04941E+11,30156686978,57130617416,40322787012
3.44591E+11,14136887061,59648937746,31433011694
2.2006E+11,14181699720,18055480450,20785666553
2.35733E+11,14871445330,25737498539,31157897503
2.66417E+11,17025378426,12748670376,31106327473
3.24874E+11,14563359455,8400555742,30525627224
3.48481E+11,18728058342,14511334987,18642140187
2.88936E+11,38473851760,11995779708,32848130456
2.86272E+11,20159577847,17131475330,37390717515
3.47033E+11,21931080527,26627696775,20678230539
4.52098E+11,32668062181,11045415112,38534201970
3.23509E+11,28292165288,20325824593,32680461018
3.43626E+11,22736514296,1.25574E+11,27499023682
1.96268E+11,28914702769,14291064924,35119110681
2.65293E+11,23413093069,18026989088,32357293342
3.49178E+11,28527504031,9991370959,29703337706
4.30295E+11,13229332663,20863690386,49857251930
2.75645E+11,29829888089,19480688591,19089088876
4.41249E+11,15543111224,19877755626,20548798467
2.60539E+11,35536398860,31252129518,40847932092
3.90345E+11,27444996809,18046350331,35421690881
5.21492E+11,12220196627,14682242215,18720978929
3.36982E+11,18257690401,8672264394,49666893537
2.88867E+11,37332850195,19261570703,32314227023
1.67493E+11,14749712195,18317496498,21261690723
2.76829E+11,18096590271,16606842450,49738858871
3.24865E+11,20092811790,37781764942,39845842690
3.93898E+11,27994431005,17643595637,26198245790
3.21617E+11,35807739822,19590180340,32328074745
4.98903E+11,14551367374,77199758978,22122332806
1.92162E+11,18063953873,20270908430,34294559262
3.58308E+11,15948851299,20057914066,27548810543
5.27832E+11,17155411891,31809464391,30670189825
5.73804E+11,10368550503,17756746241,27766866116
3.76832E+11,22954200168,59977503939,37210002516
2.58734E+11,13266709565,14080864784,31111442596
3.59064E+11,23327150623,14081023991,38670915573
3.79968E+11,10257379057,25651279207,34678862738
3.61331E+11,19831649464,40191776764,29990470587
4.00975E+11,24800000084,13824247660,37589280009
2.25773E+11,24806783240,36150485562,31671129667
2.28452E+11,23038906674,61859058114,37224965772
3.12087E+11,24406333598,15105986276,32518206818
6.29013E+11,17673020362,16101690479,35352296959
2.12242E+11,20789734035,18047033878,26094456228
3.75719E+11,37526919039,21233738415,46125923194
3.23884E+11,15117379261,10322753758,18715171680
3.57442E+11,24844571678,25523277382,27994563361
3.43937E+11,18465934446,14671042794,39723630418
4.69391E+11,28190853734,10535048161,25729142885
3.14314E+11,20742461958,15082056393,24699204957
3.86389E+11,11998149769,17574549923,24951860330
3.61543E+11,41264559662,12337189660,31980344322
4.25944E+11,16243521007,37181811137,32903352149
2.91061E+11,23574173275,42486821513,22684730071
2.45711E+11,20890022516,22064450991,34189968637
4.21953E+11,15352888738,11331455664,25960876207
3.57556E+11,13152637754,52175461406,42871478360
4.10213E+11,21253527304,21754980510,54540074607
3.94391E+11,14044482310,24123372174,23973757943
2.8629E+11,36620841302,34625524721,35479959429
4.03921E+11,19017261609,11737140783,31186889571
3.53644E+11,29582393835,18773335238,27684007899
2.41806E+11,30044485209,16655293692,30594375377
3.83771E+11,26668444161,20027371003,24874925424
3.06136E+11,19161285370,21510033996,32530013643
3.63456E+11,16939584470,18402307266,45526233332
4.68168E+11,18061973618,63293293342,22187532517
2.89924E+11,20862619804,12541285815,29559840731
5.08586E+11,13616285511,36714128083,37332875343
3.20161E+11,19271000827,14468310635,21468668107
5.1726E+11,23229614586,9510558295,29713242161
2.97083E+11,18624208879,45607201902,37623874681
3.97019E+11,37052982937,27685674639,36818841928
2.90542E+11,24430997517,36837266881,31620363028
2.50202E+11,42380404908,17800464712,24575379946
4.00414E+11,29920197470,13751573490,33569305010
1.85722E+11,23007227213,30146863172,52421806859
3.9077E+11,21898938738,56182584049,25946975764
2.79506E+11,24059965986,46959946514,29291391722
4.14714E+11,28760597680,15144265702,46226807420
4.32554E+11,11485837503,7040149899,27500116250
3.43506E+11,13557832945,57994001341,30410685414
2.32588E+11,18705325469,72625640759,30807072354
2.83906E+11,18100622214,35991141601,38418188721
4.38261E+11,21992096149,7811582288,39312484782
4.03326E+11,21567836638,24253747495,24285401972
2.77332E+11,23271691139,16207624671,23153796298
2.51473E+11,19466059530,13143934283,20327238307
3.20389E+11,21848254866,14584896369,20575792314
3.02652E+11,27536267809,10683080958,30988979926
4.78872E+11,17436713266,23147381215,32684908049
3.20165E+11,18759456413,15381253967,25703066441
2.95106E+11,11631473961,15735678015,32896420355
2.68907E+11,17252867663,8959430453,39921748406
3.67029E+11,19984243245,47749272915,29754190100
2.94794E+11,37554974314,13647669844,24129373908
3.06997E+11,23806047546,10537703571,32955576798
3.36196E+11,19077968984,18550701264,28332524723
2.81753E+11,24062096260,17409031787,30404620981
2.95882E+11,53253293460,12463336655,21510297072
2.54743E+11,36751975299,34840261746,32127999094
2.72942E+11,21244940937,20165658285,23881432344
5.76849E+11,45655239101,13962382817,27836066884
4.10084E+11,20277131489,22401564161,34309861328
4.77312E+11,30658089512,41079888935,29875563999
3.00767E+11,20607912596,27448369605,30322050635
3.4074E+11,31254273845,32400638290,30597415554
2.81011E+11,7899313237,32987090877,33123437180
2.85252E+11,16345862696,30344498856,24479732315
2.38556E+11,27242330927,18911585779,24051961572
2.81364E+11,23606128067,16738086504,30318372311
2.58254E+11,13406916600,44894802347,37695246731
2.45844E+11,12535133214,8866433629,37311873641
2.85762E+11,21257444515,30596487344,45784156620
3.81621E+11,14655544339,11750505280,41018517176
3.6901E+11,27029452791,24494314178,29708922012
3.28845E+11,33948701903,27696698808,40465366326
3.6702E+11,33108042192,13922302560,30488181972
3.2924E+11,26399329064,21237642846,42194545698
2.99732E+11,12937893794,23745900461,34903590123
2.6425E+11,26155113218,19531634800,35010203631
4.25159E+11,21572997070,10453831142,30697105126
3.47481E+11,25323069796,25381409238,26452627039
4.77151E+11,12737730483,15058667131,24147041979
3.52968E+11,22531400381,12967523820,28198708258
4.26271E+11,11844361135,13703415402,28475382278
1.93718E+11,16250835818,32511765157,32694836943
3.35404E+11,32866744933,18097784421,38495967313
2.2903E+11,24778967163,15639289816,27823260285
2.53991E+11,15819041038,27962257120,33899528749
4.43769E+11,36076288317,25914316019,44454480968
3.6682E+11,20677266083,23090774863,40885593656
3.26231E+11,24176441797,30118035202,20719918774
3.30606E+11,15608338771,24094198883,21822002823
2.24724E+11,23231228178,22275186690,31296684607
3.64886E+11,13236021097,21037084195,32694911536
4.1785E+11,18982134731,28514858189,30325538761
6.44041E+11,19142522201,55553326640,30984889430
4.25349E+11,15250800588,17400190390,21306543746
3.52858E+11,41283001972,13990703521,45535464686
2.68133E+11,18574013719,20179582500,26362793522
2.65551E+11,24167819382,19366782827,26000721820
3.95246E+11,32237140762,26878838848,27842758782
3.13901E+11,20945276859,41475554469,21672923164
3.97394E+11,21725494460,18022585390,39712096193
2.37351E+11,22699963707,54686368105,32373833414
2.8347E+11,23472271373,17235251804,34614801765
3.73312E+11,33621652894,15062203779,28008616479
3.94751E+11,20605667967,33427332160,20671723005
3.17301E+11,23170883573,7581961121,34153693169
4.67389E+11,22295465501,48331308684,31446928424
3.31684E+11,21413006824,18318778923,31268498912
2.14755E+11,20916840346,29257961468,30225481581
4.44458E+11,23958897685,19800976725,35993043830
2.96416E+11,18713684314,35876405335,22119330858
2.47829E+11,13918016277,21620183956,38454502791
3.56159E+11,35582911622,56343899308,23953066927
5.75357E+11,15310392360,13369531558,39123448484
2.52424E+11,39290377952,20248821479,23281933575
3.00738E+11,20792409350,15781329848,25956714773
4.24681E+11,17276107163,58614622318,34642109632
2.39351E+11,33320833845,54205295327,26222675321
4.79819E+11,29147753459,48228248129,37232860460
4.3545E+11,16745273879,27310042527,40917778985
3.32964E+11,9333138239,25329434952,34128712273
3.00832E+11,12753557364,41827221764,38378860077
3.57758E+11,41129742616,12709194952,32623400637
4.5694E+11,11007074853,15117881032,31485293976
4.6366E+11,22243285016,16282701665,18470912066
4.07991E+11,25747429347,16041326571,19427294552
3.79872E+11,25676073000,23287733426,36143294446
2.81319E+11,12129772363,47485881590,40529269095
2.28123E+11,24392086744,19865772650,32684916012
2.67608E+11,27328379532,16737163392,29016865434
4.25965E+11,39738621986,13823961031,24974629418
4.23925E+11,17072674374,12234354284,42489545653
3.30685E+11,30575530123,22276179566,28748004737
3.35668E+11,18012241045,30124818335,34569902344
3.66461E+11,31278835767,21491351905,36936427379
2.72467E+11,17565067717,34523343619,32800165699
7.18344E+11,11375320230,21361182225,19452981728
3.67344E+11,28367894121,13654433069,22857680134
2.77249E+11,28597367904,20482858188,29432682035
3.32843E+11,21089948518,24356729959,35577188509
3.52959E+11,17003637605,12866317488,21516246738
2.57736E+11,17188434463,42640432847,19442574063
2.22282E+11,27189139590,16425753974,18078708991
1.7153E+11,15687809041,15852260318,38886344994
3.3509E+11,22669594715,18963949116,16505345473
2.16245E+11,21556049461,10606379035,26833539214
4.10923E+11,31577152361,11310067549,33192740947
2.68493E+11,24271994640,24496028559,34245200597
3.71839E+11,25223787203,68169609366,30329558434
6.5068E+11,23033631278,9698300909,44091934833
3.69406E+11,22708630674,8411150555,38641401702
4.66007E+11,22012497198,9070939664,19449572687
4.50995E+11,13427786693,15630086389,27875520602
2.84853E+11,19610741505,27465160167,18434929978
4.20384E+11,9941185620,37095425769,32535986241
3.07106E+11,13420058996,23044453701,18968792858
1.71882E+11,17989648503,18992667080,23318236198
4.04364E+11,9812623522,25179176879,37667765000
